timestamp,driver_id,speed_mph,accel_ms2,harsh_brake,mileage,is_night,is_peak,road_type,lat,lon
2024-03-20T09:53:00,D00458,76.25,1.784,0,0.567,0,1,highway,41.312177,-72.994379
2024-04-18T09:34:00,D00065,49.55,1.45,0,0.306,0,1,rural,41.340159,-72.857388
2024-03-04T19:57:00,D00264,81.36,0.26,1,0.878,0,1,highway,41.286646,-72.899121
2024-05-28T02:49:00,D00123,46.21,1.137,0,0.162,1,0,urban,41.3419,-72.925886
2024-05-19T11:47:00,D00328,20.16,1.706,0,0.928,0,0,urban,41.322997,-72.914485
2024-01-16T21:18:00,D00060,56.23,0.481,1,0.765,0,0,highway,41.320327,-72.899044
2024-02-08T01:47:00,D00085,31.97,0.384,0,1.044,1,0,rural,41.440705,-72.960977
2024-02-08T07:08:00,D00292,32.81,0.483,0,0.623,0,1,urban,41.260253,-72.910154
2024-06-28T22:48:00,D00497,69.15,0.392,0,0.181,1,0,highway,41.265603,-72.936179
2024-05-16T16:11:00,D00081,37.61,0.579,0,0.727,0,1,urban,41.213856,-72.966641
2024-06-07T16:35:00,D00236,45.85,1.361,1,0.604,0,1,rural,41.222433,-72.996298
2024-03-23T18:04:00,D00347,32.18,1.048,0,0.665,0,1,urban,41.374927,-72.886068
2024-03-06T00:30:00,D00359,59.08,0.688,0,0.499,1,0,highway,41.37917,-72.942214
2024-06-24T16:18:00,D00317,73.7,0.0,0,0.521,0,1,highway,41.326273,-72.897931
2024-05-12T08:31:00,D00087,21.28,1.896,0,0.93,0,1,urban,41.313319,-72.975261
2024-03-13T09:13:00,D00210,41.88,2.071,0,0.483,0,1,urban,41.250169,-72.968175
2024-01-13T01:03:00,D00451,27.63,1.845,1,0.306,1,0,urban,41.351432,-72.874627
2024-05-08T11:18:00,D00409,75.12,0.842,0,0.629,0,0,highway,41.260532,-72.945521
2024-01-27T01:41:00,D00229,51.41,1.394,0,0.769,1,0,rural,41.35353,-72.921604
2024-03-19T16:18:00,D00307,34.17,2.53,0,1.034,0,1,urban,41.299392,-72.885724
2024-03-28T00:06:00,D00144,66.5,0.699,0,1.176,1,0,highway,41.283186,-72.910102
2024-05-05T02:49:00,D00341,33.55,1.034,0,1.245,1,0,urban,41.360695,-72.964224
2024-04-10T07:44:00,D00125,45.76,1.208,0,0.568,0,1,rural,41.253459,-72.942648
2024-01-13T23:44:00,D00340,76.1,1.169,0,0.359,1,0,highway,41.347602,-72.93502
2024-04-01T01:21:00,D00056,30.74,1.286,0,0.974,1,0,urban,41.299652,-72.870056
2024-03-30T00:32:00,D00487,30.33,1.117,0,1.086,1,0,urban,41.258485,-73.001301
2024-04-03T18:32:00,D00184,61.21,1.079,0,1.065,0,1,highway,41.40452,-72.921514
2024-01-09T11:43:00,D00368,82.35,0.42,0,1.155,0,0,highway,41.385608,-72.917365
2024-05-02T07:01:00,D00225,33.95,1.023,1,0.913,0,1,urban,41.231874,-72.979201
2024-03-05T13:04:00,D00453,62.63,0.393,0,0.463,0,0,highway,41.285213,-72.811073
2024-04-21T10:49:00,D00377,22.44,1.43,0,0.652,0,1,urban,41.306317,-73.022382
2024-05-14T19:09:00,D00448,68.95,1.306,0,0.079,0,1,highway,41.346002,-72.936527
2024-06-17T22:16:00,D00245,29.01,1.284,0,0.892,1,0,urban,41.387986,-72.992056
2024-04-06T15:59:00,D00475,40.14,0.434,0,0.446,0,0,urban,41.31629,-72.824861
2024-01-04T13:59:00,D00126,46.76,0.823,0,0.948,0,0,highway,41.24885,-72.913154
2024-03-19T06:20:00,D00467,70.61,0.962,0,0.172,0,0,highway,41.387235,-72.871099
2024-06-24T22:52:00,D00114,40.06,0.965,1,0.972,1,0,rural,41.359057,-72.982132
2024-01-01T23:13:00,D00462,50.12,1.841,0,1.159,1,0,highway,41.284725,-72.987528
2024-06-16T01:33:00,D00208,69.27,0.978,0,1.333,1,0,highway,41.220529,-72.894227
2024-02-10T12:56:00,D00298,58.8,0.529,0,0.672,0,0,highway,41.285271,-72.866825
2024-02-23T10:02:00,D00418,52.52,0.795,0,0.824,0,1,rural,41.299129,-72.879858
2024-01-23T14:40:00,D00485,49.57,1.244,0,0.709,0,0,rural,41.314198,-72.869794
2024-04-02T05:12:00,D00272,29.93,0.809,0,0.893,1,0,urban,41.307326,-73.003057
2024-03-22T07:04:00,D00167,47.29,0.187,0,0.096,0,1,rural,41.241551,-72.9206
2024-01-20T14:33:00,D00260,62.66,1.625,0,0.694,0,0,highway,41.334906,-73.03057
2024-06-03T14:14:00,D00311,62.52,1.763,0,1.576,0,0,highway,41.322306,-72.926944
2024-01-08T00:22:00,D00421,16.89,0.662,0,0.784,1,0,urban,41.251658,-72.937582
2024-05-23T03:05:00,D00043,58.87,1.246,0,0.73,1,0,highway,41.333522,-72.976149
2024-05-15T00:25:00,D00293,35.0,0.603,0,0.713,1,0,urban,41.226721,-72.90863
2024-02-13T09:50:00,D00130,28.36,1.255,0,0.316,0,1,urban,41.303136,-72.962702
2024-02-16T05:27:00,D00138,65.13,2.505,1,0.443,1,0,highway,41.305492,-72.917868
2024-05-12T11:33:00,D00475,78.27,0.62,1,0.439,0,0,highway,41.337929,-72.852363
2024-06-10T13:43:00,D00198,17.91,1.105,0,0.715,0,0,urban,41.304377,-72.980491
2024-03-12T02:49:00,D00004,55.57,1.112,0,1.011,1,0,highway,41.271238,-72.897207
2024-01-16T11:29:00,D00267,63.07,0.474,0,0.74,0,0,highway,41.264116,-72.926378
2024-02-04T08:00:00,D00317,68.14,1.088,0,0.604,0,1,highway,41.266572,-73.001133
2024-03-18T15:06:00,D00355,53.25,1.841,0,1.154,0,0,rural,41.262708,-72.94967
2024-02-12T14:13:00,D00015,68.11,0.262,0,1.3,0,0,highway,41.349679,-73.043579
2024-04-13T14:33:00,D00460,35.56,1.856,0,0.999,0,0,urban,41.231668,-72.936714
2024-04-18T21:11:00,D00480,61.45,2.751,0,0.698,0,0,highway,41.272865,-72.954943
2024-04-15T12:17:00,D00036,29.66,1.912,0,1.263,0,0,urban,41.28203,-72.969693
2024-01-05T22:11:00,D00204,40.91,1.111,0,0.696,1,0,urban,41.315071,-72.934633
2024-02-18T04:46:00,D00118,53.85,1.383,0,0.718,1,0,urban,41.271962,-72.978577
2024-06-11T23:57:00,D00288,75.64,2.185,0,1.161,1,0,rural,41.385538,-72.944866
2024-06-18T12:11:00,D00361,15.68,1.002,0,0.755,0,0,urban,41.332597,-72.891614
2024-02-15T16:40:00,D00087,64.41,1.279,0,0.988,0,1,highway,41.325329,-72.929238
2024-01-20T22:50:00,D00301,23.27,1.126,0,0.756,1,0,urban,41.319096,-72.899066
2024-03-13T08:52:00,D00087,42.56,0.732,0,0.473,0,1,rural,41.332573,-72.872182
2024-03-29T19:23:00,D00230,25.2,0.199,0,0.849,0,1,urban,41.352728,-72.904447
2024-04-12T22:04:00,D00052,24.99,0.232,1,1.056,1,0,urban,41.346629,-72.880284
2024-01-28T21:57:00,D00219,65.72,1.991,0,0.857,0,0,highway,41.289724,-72.96748
2024-05-22T23:22:00,D00490,74.1,0.734,1,0.921,1,0,highway,41.338372,-72.926221
2024-03-12T22:41:00,D00258,32.82,1.2,0,0.59,1,0,urban,41.209471,-72.876258
2024-01-05T10:14:00,D00018,52.39,1.882,0,1.351,0,1,rural,41.366021,-72.932435
2024-01-09T03:40:00,D00030,45.25,2.132,0,1.039,1,0,urban,41.346069,-72.842597
2024-03-30T17:54:00,D00036,69.24,0.717,0,0.09,0,1,highway,41.37326,-72.9232
2024-05-16T08:05:00,D00324,31.16,2.847,0,0.402,0,1,urban,41.31264,-72.915757
2024-06-27T08:32:00,D00060,68.86,1.317,0,1.017,0,1,highway,41.29353,-72.934842
2024-01-10T14:31:00,D00455,73.32,1.353,0,0.892,0,0,highway,41.303903,-72.90063
2024-06-13T15:58:00,D00445,43.48,2.595,0,1.092,0,0,rural,41.366589,-72.833994
2024-04-23T06:21:00,D00121,50.98,1.298,1,1.092,0,0,rural,41.251983,-72.941565
2024-01-20T13:50:00,D00312,52.46,1.593,0,1.207,0,0,rural,41.352763,-72.973811
2024-03-15T15:04:00,D00427,58.76,1.18,0,0.905,0,0,highway,41.264374,-72.993975
2024-03-07T15:06:00,D00490,48.7,1.329,0,0.9,0,0,highway,41.313424,-72.914834
2024-06-20T18:55:00,D00429,69.41,2.108,0,0.806,0,1,highway,41.331593,-72.926919
2024-05-17T05:41:00,D00266,68.87,0.738,0,0.409,1,0,highway,41.18747,-72.962322
2024-03-11T03:12:00,D00274,41.9,0.568,0,0.559,1,0,urban,41.287709,-72.991357
2024-05-07T22:24:00,D00221,26.02,0.595,1,0.688,1,0,urban,41.224362,-72.961777
2024-02-04T22:05:00,D00205,71.94,0.551,1,1.461,1,0,highway,41.291352,-72.947479
2024-01-07T23:47:00,D00080,58.41,0.097,0,1.369,1,0,highway,41.384981,-72.81369
2024-04-25T08:47:00,D00264,73.1,1.557,0,0.823,0,1,highway,41.37267,-73.000116
2024-01-16T09:55:00,D00301,25.01,0.566,0,0.269,0,1,urban,41.309705,-72.981163
2024-01-29T03:43:00,D00182,76.45,1.293,0,1.066,1,0,highway,41.28271,-72.932745
2024-04-07T08:22:00,D00141,34.32,0.885,0,0.854,0,1,urban,41.281847,-72.927236
2024-06-15T21:36:00,D00279,50.83,0.251,0,0.86,0,0,urban,41.250482,-72.874628
2024-05-30T13:23:00,D00446,78.95,0.847,0,0.39,0,0,highway,41.350278,-72.915952
2024-02-07T14:27:00,D00034,38.85,1.08,0,0.463,0,0,urban,41.298189,-72.931692
2024-02-17T04:42:00,D00482,36.92,1.72,0,0.265,1,0,urban,41.308593,-72.873915
2024-05-22T11:49:00,D00272,52.05,1.214,0,1.158,0,0,highway,41.351339,-72.91464
2024-03-16T23:23:00,D00343,71.7,2.115,0,0.922,1,0,highway,41.282087,-72.980266
2024-03-27T18:04:00,D00207,78.62,0.196,0,1.662,0,1,highway,41.233314,-72.915731
2024-05-09T06:39:00,D00236,68.6,1.141,0,1.388,0,0,highway,41.348852,-72.895269
2024-05-11T14:01:00,D00261,73.96,0.514,0,0.9,0,0,highway,41.403179,-72.916073
2024-01-11T03:12:00,D00107,37.0,0.0,0,1.071,1,0,urban,41.250403,-72.969163
2024-03-03T22:21:00,D00003,34.59,1.559,0,1.418,1,0,urban,41.285466,-72.846083
2024-06-20T09:33:00,D00382,82.76,1.023,0,0.32,0,1,highway,41.295256,-72.921533
2024-04-11T03:45:00,D00301,68.02,1.174,1,1.194,1,0,highway,41.340951,-72.897812
2024-02-06T19:09:00,D00020,29.51,0.916,0,0.826,0,1,urban,41.243232,-72.88034
2024-01-07T21:37:00,D00156,46.22,0.786,0,1.1,0,0,urban,41.22222,-72.915454
2024-03-05T14:24:00,D00306,18.85,0.569,0,0.712,0,0,urban,41.390605,-72.848031
2024-04-17T19:08:00,D00432,54.18,0.827,0,0.526,0,1,highway,41.354878,-72.893501
2024-01-23T07:04:00,D00211,61.88,1.438,0,0.644,0,1,highway,41.317039,-72.927189
2024-03-14T16:38:00,D00006,42.43,1.326,0,0.825,0,1,urban,41.300638,-72.861703
2024-04-19T10:25:00,D00026,43.28,0.657,0,0.461,0,1,urban,41.268704,-72.969729
2024-02-03T07:12:00,D00042,42.95,0.66,0,0.6,0,1,rural,41.323405,-72.922144
2024-06-28T15:48:00,D00228,51.29,0.953,0,0.953,0,0,highway,41.338067,-72.954716
2024-02-20T02:43:00,D00072,45.13,1.937,0,0.992,1,0,rural,41.337155,-72.90763
2024-02-06T23:41:00,D00205,59.79,0.0,0,0.533,1,0,highway,41.307764,-72.929248
2024-06-20T07:41:00,D00147,56.25,1.196,0,0.891,0,1,rural,41.422845,-72.887735
2024-02-27T13:25:00,D00202,29.51,0.0,1,0.924,0,0,urban,41.269048,-72.819341
2024-01-29T02:15:00,D00457,37.94,0.536,0,1.061,1,0,rural,41.326574,-72.918365
2024-02-07T11:27:00,D00452,55.7,1.303,0,1.827,0,0,rural,41.339625,-72.989725
2024-01-30T15:55:00,D00343,38.84,0.607,1,1.036,0,0,urban,41.268964,-72.997638
2024-02-04T20:21:00,D00110,64.66,0.438,0,0.655,0,0,highway,41.280965,-72.936425
2024-01-14T21:10:00,D00291,63.17,0.985,0,0.413,0,0,highway,41.1685,-72.928666
2024-06-21T06:33:00,D00154,66.41,1.16,0,0.426,0,0,highway,41.271325,-72.918641
2024-02-07T17:54:00,D00469,60.68,0.958,0,0.728,0,1,highway,41.334895,-72.978224
2024-03-11T07:10:00,D00036,37.07,1.06,0,0.178,0,1,rural,41.333819,-72.951555
2024-03-30T21:50:00,D00453,39.68,0.287,0,0.311,0,0,urban,41.345026,-72.940704
2024-02-23T15:32:00,D00222,62.18,2.075,0,0.8,0,0,highway,41.290349,-72.918206
2024-01-12T06:25:00,D00034,65.61,0.9,1,0.46,0,0,highway,41.311575,-72.965303
2024-03-13T19:30:00,D00249,35.21,0.876,0,0.372,0,1,urban,41.290567,-72.954406
2024-06-23T21:08:00,D00466,67.6,0.0,1,0.547,0,0,highway,41.319389,-72.918542
2024-03-24T04:35:00,D00083,32.28,0.51,0,1.112,1,0,urban,41.299434,-72.9993
2024-06-18T07:38:00,D00389,25.18,1.343,0,0.416,0,1,urban,41.314869,-72.957025
2024-05-13T11:48:00,D00411,55.98,1.142,0,0.591,0,0,rural,41.329847,-72.94144
2024-02-18T16:38:00,D00243,31.74,1.512,0,0.486,0,1,urban,41.267816,-72.92166
2024-05-22T02:40:00,D00228,26.59,2.471,1,0.469,1,0,urban,41.386533,-72.86584
2024-05-01T23:08:00,D00341,42.89,1.083,1,0.523,1,0,urban,41.311184,-72.98029
2024-04-21T04:05:00,D00497,61.16,1.098,0,0.626,1,0,highway,41.310864,-72.94613
2024-03-04T06:04:00,D00341,39.56,2.512,0,1.597,0,0,urban,41.346893,-73.011521
2024-03-13T22:52:00,D00329,72.35,0.135,0,0.667,1,0,highway,41.251664,-72.880998
2024-01-30T12:25:00,D00293,53.39,1.08,0,0.602,0,0,rural,41.30608,-72.928647
2024-01-25T06:57:00,D00405,59.92,3.184,1,0.331,0,0,highway,41.242575,-72.966013
2024-06-28T01:52:00,D00097,67.59,0.514,0,0.613,1,0,highway,41.334576,-72.991113
2024-01-15T01:24:00,D00490,65.66,0.164,1,0.509,1,0,highway,41.302518,-72.891413
2024-05-18T00:05:00,D00457,47.7,1.622,0,0.924,1,0,rural,41.283821,-72.869066
2024-01-15T01:10:00,D00404,27.09,1.285,1,0.781,1,0,urban,41.324719,-72.945734
2024-06-25T22:57:00,D00307,68.26,1.494,0,0.762,1,0,highway,41.274526,-72.920212
2024-04-29T23:30:00,D00218,46.57,2.688,0,0.191,1,0,rural,41.294104,-72.997706
2024-03-27T14:49:00,D00414,63.63,1.056,0,1.236,0,0,highway,41.288675,-72.923795
2024-06-21T02:47:00,D00063,26.94,1.202,1,1.329,1,0,urban,41.2304,-73.041878
2024-01-02T02:11:00,D00025,46.24,1.81,0,1.337,1,0,rural,41.34814,-72.920387
2024-06-26T19:55:00,D00425,82.85,0.689,0,1.181,0,1,highway,41.396424,-73.009834
2024-04-25T11:15:00,D00198,55.96,1.131,0,0.491,0,0,highway,41.231655,-72.973484
2024-03-20T00:25:00,D00015,57.49,1.242,1,0.392,1,0,highway,41.268016,-72.983562
2024-03-27T03:35:00,D00262,26.84,2.039,0,0.637,1,0,urban,41.417137,-72.851839
2024-04-05T09:03:00,D00147,60.07,0.764,0,1.514,0,1,highway,41.286085,-72.962217
2024-05-15T10:52:00,D00273,40.69,1.489,1,0.773,0,1,rural,41.211803,-72.928573
2024-03-11T21:34:00,D00083,24.02,1.146,0,1.162,0,0,urban,41.310944,-72.912511
2024-05-16T06:53:00,D00470,62.72,0.774,0,0.812,0,0,highway,41.286344,-72.988317
2024-01-08T05:34:00,D00429,29.73,1.159,0,0.754,1,0,rural,41.264298,-72.879833
2024-03-15T09:20:00,D00165,55.67,1.856,0,0.67,0,1,highway,41.275043,-72.894519
2024-02-27T02:00:00,D00135,60.65,0.875,0,1.176,1,0,highway,41.309694,-72.985785
2024-01-22T02:34:00,D00415,71.26,1.013,0,1.31,1,0,highway,41.248914,-72.899633
2024-03-12T21:32:00,D00443,68.62,0.804,0,1.201,0,0,highway,41.285237,-72.913483
2024-01-06T20:58:00,D00442,28.79,1.953,0,0.706,0,0,urban,41.245321,-72.915177
2024-02-04T02:42:00,D00181,51.69,1.482,0,1.094,1,0,highway,41.353567,-72.896344
2024-04-23T11:07:00,D00351,38.97,1.443,0,0.832,0,0,urban,41.278731,-72.923032
2024-05-10T00:30:00,D00252,29.06,1.0,0,0.875,1,0,urban,41.262228,-72.906566
2024-05-09T15:21:00,D00158,65.14,0.9,0,0.459,0,0,highway,41.384433,-72.818561
2024-05-11T03:08:00,D00067,35.06,1.483,0,0.242,1,0,urban,41.267305,-72.961379
2024-03-28T09:44:00,D00083,21.03,1.502,0,0.832,0,1,urban,41.280188,-72.92056
2024-02-25T23:01:00,D00037,35.06,1.174,0,0.558,1,0,urban,41.350468,-72.853913
2024-06-14T11:52:00,D00056,38.61,0.711,0,1.091,0,0,urban,41.273444,-72.91073
2024-03-10T20:31:00,D00019,55.69,1.479,0,0.899,0,0,highway,41.28931,-72.870289
2024-03-11T14:18:00,D00318,16.47,1.08,0,0.42,0,0,urban,41.37319,-72.968195
2024-02-06T07:08:00,D00019,34.47,1.8,0,0.05,0,1,urban,41.240159,-72.918511
2024-05-13T06:36:00,D00498,17.41,0.193,0,1.396,0,0,urban,41.385704,-72.972553
2024-06-16T17:34:00,D00186,33.95,1.852,0,0.724,0,1,urban,41.293199,-72.974694
2024-01-31T15:48:00,D00027,57.25,0.0,0,1.294,0,0,highway,41.260835,-72.842505
2024-02-18T13:44:00,D00016,74.25,1.915,0,0.255,0,0,highway,41.330648,-72.88603
2024-04-07T23:53:00,D00488,54.16,0.498,0,1.214,1,0,rural,41.254447,-72.973892
2024-02-15T17:49:00,D00405,73.2,0.595,0,0.56,0,1,highway,41.346708,-72.943939
2024-06-14T23:13:00,D00044,66.61,0.364,1,0.378,1,0,highway,41.352292,-72.928603
2024-01-12T19:44:00,D00047,26.47,0.486,0,1.05,0,1,rural,41.348831,-72.950383
2024-05-31T05:08:00,D00350,62.28,2.205,0,0.392,1,0,highway,41.358146,-72.916591
2024-03-21T07:38:00,D00437,70.31,0.0,0,1.216,0,1,highway,41.339005,-73.005667
2024-01-16T17:02:00,D00323,22.81,0.436,0,0.444,0,1,urban,41.242434,-72.855571
2024-03-26T19:58:00,D00498,27.11,0.879,0,1.05,0,1,urban,41.345961,-72.798579
2024-03-14T03:50:00,D00157,29.92,0.688,0,0.355,1,0,urban,41.391003,-72.900921
2024-02-03T20:24:00,D00214,35.51,0.531,0,0.603,0,0,rural,41.236651,-72.922431
2024-06-19T23:13:00,D00309,30.1,1.295,0,0.493,1,0,urban,41.259832,-72.899718
2024-02-15T23:56:00,D00389,61.04,1.953,0,0.636,1,0,highway,41.40655,-72.91931
2024-06-16T00:04:00,D00149,41.47,0.804,0,0.812,1,0,rural,41.39556,-72.94999
2024-02-17T13:47:00,D00269,75.9,1.282,0,0.957,0,0,highway,41.325523,-72.95066
2024-05-21T03:11:00,D00022,43.41,1.351,0,0.368,1,0,rural,41.331733,-72.883934
2024-05-11T00:27:00,D00304,76.51,1.666,0,0.48,1,0,highway,41.299891,-72.925245
2024-05-24T16:50:00,D00408,53.39,0.856,1,0.64,0,1,highway,41.386815,-72.836303
2024-01-18T16:50:00,D00016,32.84,2.684,0,0.905,0,1,urban,41.297185,-72.997355
2024-01-22T15:58:00,D00140,22.34,1.269,0,0.894,0,0,urban,41.340688,-72.949467
2024-01-07T10:18:00,D00290,73.96,1.593,1,0.902,0,1,highway,41.286332,-72.922379
2024-03-14T05:16:00,D00422,41.25,0.199,0,0.308,1,0,urban,41.312399,-72.792183
2024-01-07T20:39:00,D00408,27.29,0.625,0,1.001,0,0,urban,41.313985,-72.85117
2024-01-20T04:18:00,D00274,32.09,1.274,0,1.376,1,0,urban,41.280177,-72.973546
2024-06-25T13:18:00,D00005,53.01,1.137,0,0.657,0,0,rural,41.276788,-72.863907
2024-02-11T21:45:00,D00046,74.99,0.63,0,0.652,0,0,highway,41.264541,-72.987335
2024-01-15T22:09:00,D00232,70.2,3.231,1,0.719,1,0,highway,41.249187,-72.967704
2024-04-02T01:41:00,D00165,43.44,0.909,0,0.936,1,0,rural,41.322455,-72.945091
2024-04-13T11:22:00,D00118,64.94,1.683,0,0.951,0,0,highway,41.336056,-72.986475
2024-06-11T21:10:00,D00148,46.92,1.339,1,1.211,0,0,rural,41.276851,-72.874905
2024-01-25T08:52:00,D00417,66.15,0.885,0,0.785,0,1,highway,41.312107,-72.98223
2024-04-09T05:51:00,D00413,39.71,2.999,0,1.061,1,0,urban,41.368211,-72.93034
2024-04-30T03:19:00,D00068,25.89,1.164,0,0.453,1,0,urban,41.239083,-72.856948
2024-06-19T08:28:00,D00014,70.13,2.071,0,0.869,0,1,highway,41.258742,-72.934025
2024-05-09T04:16:00,D00224,43.24,1.422,0,0.442,1,0,urban,41.276051,-72.899212
2024-04-03T07:03:00,D00248,67.59,1.497,0,0.492,0,1,highway,41.323031,-72.89376
2024-01-25T10:11:00,D00275,40.53,0.818,0,0.791,0,1,urban,41.265461,-72.958824
2024-02-22T12:12:00,D00096,80.37,0.971,0,0.53,0,0,highway,41.348699,-72.881453
2024-02-03T19:43:00,D00491,63.37,1.372,1,0.509,0,1,highway,41.224761,-72.831064
2024-03-13T04:31:00,D00098,19.35,1.203,0,0.999,1,0,urban,41.301313,-72.912074
2024-01-23T11:58:00,D00306,27.88,0.955,0,0.945,0,0,urban,41.378552,-72.896411
2024-05-01T21:39:00,D00440,71.59,1.356,1,1.33,0,0,highway,41.357501,-72.954518
2024-01-20T12:57:00,D00341,36.74,2.849,0,0.889,0,0,urban,41.288279,-72.920563
2024-02-19T14:53:00,D00490,32.23,1.082,0,0.635,0,0,urban,41.330501,-72.899489
2024-05-10T14:16:00,D00360,75.87,0.27,0,0.331,0,0,highway,41.341315,-72.943556
2024-05-10T07:07:00,D00003,69.59,0.554,0,0.712,0,1,highway,41.174694,-72.908277
2024-05-04T10:54:00,D00367,40.81,0.0,1,0.385,0,1,urban,41.285714,-72.929916
2024-06-08T12:21:00,D00029,29.66,1.01,0,0.116,0,0,urban,41.341968,-72.875409
2024-06-15T05:10:00,D00150,38.15,1.165,0,0.818,1,0,urban,41.306929,-72.922738
2024-06-07T13:30:00,D00047,26.76,1.047,0,0.666,0,0,urban,41.348805,-72.858825
2024-05-25T01:42:00,D00034,33.16,1.166,0,0.654,1,0,urban,41.182714,-72.885313
2024-06-16T01:25:00,D00146,53.6,1.326,0,0.533,1,0,rural,41.3123,-72.990359
2024-06-14T07:34:00,D00137,63.94,1.575,0,0.971,0,1,highway,41.361488,-72.935146
2024-02-07T11:56:00,D00277,32.12,0.958,0,1.124,0,0,urban,41.277588,-72.871996
2024-01-31T13:58:00,D00368,65.69,1.639,0,0.608,0,0,highway,41.277206,-72.923231
2024-05-09T15:13:00,D00050,65.99,1.301,0,1.127,0,0,highway,41.329743,-72.885154
2024-01-17T12:43:00,D00483,61.18,1.829,1,0.717,0,0,highway,41.295452,-72.94115
2024-02-25T14:01:00,D00259,38.65,0.615,0,1.183,0,0,urban,41.365687,-72.994434
2024-06-10T15:30:00,D00459,18.66,1.319,0,0.525,0,0,urban,41.336354,-72.908311
2024-02-06T12:45:00,D00009,38.2,1.26,0,0.177,0,0,rural,41.236793,-72.871914
2024-01-17T09:06:00,D00475,29.55,1.258,0,0.968,0,1,urban,41.284109,-72.98658
2024-03-12T18:51:00,D00261,44.01,0.181,0,0.098,0,1,rural,41.326642,-72.864067
2024-05-29T03:44:00,D00317,64.35,0.625,0,0.747,1,0,highway,41.284577,-72.871994
2024-05-07T01:51:00,D00120,29.49,2.444,0,0.236,1,0,urban,41.335924,-73.045063
2024-04-19T06:15:00,D00086,43.76,1.427,0,0.536,0,0,rural,41.28419,-72.85568
2024-06-04T04:19:00,D00440,44.26,0.997,0,0.972,1,0,urban,41.245266,-72.903996
2024-05-23T00:03:00,D00144,25.77,2.684,0,0.691,1,0,urban,41.308332,-72.89761
2024-06-03T11:39:00,D00005,67.58,0.0,0,1.201,0,0,highway,41.353266,-72.969735
2024-03-24T10:53:00,D00359,47.59,1.279,0,0.547,0,1,urban,41.353282,-72.898718
2024-06-18T21:26:00,D00259,40.11,0.46,0,1.313,0,0,urban,41.351774,-72.949032
2024-06-20T04:13:00,D00117,73.37,2.277,0,1.177,1,0,highway,41.318596,-72.908405
2024-02-04T02:19:00,D00034,73.78,0.938,0,0.915,1,0,highway,41.34365,-73.016257
2024-05-14T10:51:00,D00048,64.53,0.318,0,1.403,0,1,highway,41.240303,-72.89466
2024-03-28T18:40:00,D00337,34.83,2.998,0,1.077,0,1,urban,41.316153,-72.890737
2024-02-26T23:49:00,D00038,62.01,1.349,0,0.818,1,0,highway,41.275409,-72.945093
2024-02-14T03:28:00,D00170,76.33,1.131,0,0.416,1,0,highway,41.315975,-72.985468
2024-04-21T13:47:00,D00413,59.87,1.146,0,1.11,0,0,rural,41.318854,-72.828812
2024-05-31T04:43:00,D00351,55.17,0.913,0,0.552,1,0,rural,41.251007,-72.835256
2024-06-22T13:57:00,D00137,16.6,0.417,1,0.73,0,0,urban,41.292509,-72.890433
2024-05-23T21:50:00,D00265,72.09,0.553,0,1.103,0,0,highway,41.257399,-72.928058
2024-05-02T02:29:00,D00176,66.92,1.724,0,0.488,1,0,highway,41.335969,-72.892656
2024-01-03T17:06:00,D00422,63.23,0.083,0,0.233,0,1,highway,41.268301,-72.999607
2024-06-18T03:17:00,D00053,25.52,3.419,0,0.641,1,0,urban,41.251576,-72.910771
2024-05-12T00:13:00,D00065,16.18,0.924,0,0.05,1,0,urban,41.302629,-72.914024
2024-06-28T17:36:00,D00316,46.6,1.233,1,1.048,0,1,rural,41.412938,-72.871639
2024-02-16T10:13:00,D00335,52.71,1.287,0,1.036,0,1,rural,41.379276,-72.877782
2024-06-25T23:24:00,D00266,27.4,1.242,0,0.745,1,0,urban,41.257014,-72.844137
2024-02-13T10:45:00,D00082,39.42,1.25,0,0.674,0,1,urban,41.309411,-72.974573
2024-03-29T18:34:00,D00313,31.43,0.354,0,0.743,0,1,urban,41.354528,-72.991749
2024-04-10T02:34:00,D00091,36.65,0.308,0,0.408,1,0,urban,41.277032,-72.880378
2024-05-22T04:30:00,D00102,31.22,0.562,0,0.748,1,0,urban,41.317748,-72.92735
2024-03-28T12:05:00,D00357,65.62,1.104,1,0.837,0,0,highway,41.259921,-72.898128
2024-06-17T00:35:00,D00271,13.31,1.041,0,0.709,1,0,urban,41.253382,-72.905807
2024-03-03T05:54:00,D00054,71.39,1.181,0,0.576,1,0,highway,41.298263,-72.874589
2024-04-13T03:55:00,D00253,36.24,1.317,0,0.412,1,0,urban,41.323743,-72.875316
2024-03-29T23:23:00,D00035,58.47,1.316,0,0.581,1,0,highway,41.336484,-72.933219
2024-04-15T10:00:00,D00370,27.72,1.256,1,0.427,0,1,urban,41.385505,-73.057076
2024-03-02T18:49:00,D00430,78.86,0.829,0,1.098,0,1,highway,41.426675,-73.006568
2024-03-08T23:15:00,D00186,67.82,1.504,0,0.05,1,0,highway,41.264061,-72.969336
2024-02-28T06:29:00,D00049,39.19,1.898,0,0.186,0,0,urban,41.237582,-72.931545
2024-03-12T23:09:00,D00016,80.14,0.951,0,0.258,1,0,highway,41.330436,-72.955463
2024-02-29T07:49:00,D00244,72.89,1.397,0,1.183,0,1,highway,41.317493,-72.888795
2024-05-18T21:55:00,D00339,42.82,1.023,0,0.985,0,0,rural,41.357713,-72.928464
